"year","iso3","annual_precip","annual_precip_lag","annual_precip_km","temp_IQR","mean.pct.change","cause_name","measure_name","metric_name","location_name","disease_value","disease_upperCI","disease_lowerCI","country","num_refugee_persons","urban_perc","num_refugee_per_100k"
2007,"CHN",5776300,6200000,5.7763,15.6459125,1.67423152302492,"Malaria","Incidence","Percent","China",9.9331934548e-06,3.62897609978e-05,4.35519441871e-06,"China",602340,45.199,6.0234
2007,"CHN",5776300,6200000,5.7763,15.6459125,1.67423152302492,"Dengue","Incidence","Percent","China",0.000327003480706,0.000520021478642,0.000176790055872,"China",602340,45.199,6.0234
2007,"CYP",2766.69995117188,1648,0.00276669995117188,12.792875,0.175209773501274,"Dengue","Incidence","Percent","Cyprus",0,0,0,"Cyprus",26174,67.982,0.26174
2007,"CYP",2766.69995117188,1648,0.00276669995117188,12.792875,0.175209773501274,"Malaria","Incidence","Percent","Cyprus",0,0,0,"Cyprus",26174,67.982,0.26174
2007,"CZE",59544,49105,0.059544,12.5538225,0.491988246157237,"Malaria","Incidence","Percent","Czech Republic",0,0,0,"Czech Rep.",8446,73.463,0.08446
2007,"CZE",59544,49105,0.059544,12.5538225,0.491988246157237,"Dengue","Incidence","Percent","Czech Republic",0,0,0,"Czech Rep.",8446,73.463,0.08446
2007,"DZA",1e+05,1e+05,0.1,13.174,0.170973707515312,"Malaria","Incidence","Percent","Algeria",1.11317347878e-07,2.46341352579e-07,5.15524336316e-08,"Algeria",191468,65.348,1.91468
2007,"DZA",1e+05,1e+05,0.1,13.174,0.170973707515312,"Dengue","Incidence","Percent","Algeria",0,0,0,"Algeria",191468,65.348,1.91468
2007,"ECU",347468.46875,410788.625,0.34746846875,1.311225,0.0156489566065259,"Dengue","Incidence","Percent","Ecuador",0.00135676129209,0.00200362744945,0.000783561764694,"Ecuador",584648,62.104,5.84648
2007,"ECU",347468.46875,410788.625,0.34746846875,1.311225,0.0156489566065259,"Malaria","Incidence","Percent","Ecuador",0.000259436110663,0.000293215711121,0.000228670718754,"Ecuador",584648,62.104,5.84648
2007,"EGY",1300,1300,0.0013,10.343325,0.14285056782101,"Malaria","Incidence","Percent","Egypt",0,0,0,"Egypt",228274,43.078,2.28274
2007,"EGY",1300,1300,0.0013,10.343325,0.14285056782101,"Dengue","Incidence","Percent","Egypt",0.000749792599994,0.00123699406543,0.0003966557743,"Egypt",228274,43.078,2.28274
2007,"EST",31431.400390625,30371.30078125,0.031431400390625,11.660085,0.970087093512865,"Malaria","Incidence","Percent","Estonia",0,0,0,"Estonia",232544,68.479,2.32544
2007,"EST",31431.400390625,30371.30078125,0.031431400390625,11.660085,0.970087093512865,"Dengue","Incidence","Percent","Estonia",0,0,0,"Estonia",232544,68.479,2.32544
2007,"GBR",292292,316187,0.292292,6.8106075,0.208254330619083,"Malaria","Incidence","Percent","United Kingdom",0,0,0,"United Kingdom",622346,80.479,6.22346
2007,"GBR",292292,316187,0.292292,6.8106075,0.208254330619083,"Dengue","Incidence","Percent","United Kingdom",0,0,0,"United Kingdom",622346,80.479,6.22346
2007,"HUN",58400,56451,0.0584,13.80517,0.411816463824246,"Malaria","Incidence","Percent","Hungary",0,0,0,"Hungary",19934,67.421,0.19934
2007,"HUN",58400,56451,0.0584,13.80517,0.411816463824246,"Dengue","Incidence","Percent","Hungary",0,0,0,"Hungary",19934,67.421,0.19934
2007,"KGZ",77295.796875,74675.1015625,0.077295796875,15.916375,1.27669276620924,"Malaria","Incidence","Percent","Kyrgyzstan",1.62513185058e-05,1.86206376539e-05,1.4102690589e-05,"Kyrgyzstan",21866,35.287,0.21866
2007,"KGZ",77295.796875,74675.1015625,0.077295796875,15.916375,1.27669276620924,"Dengue","Incidence","Percent","Kyrgyzstan",0,0,0,"Kyrgyzstan",21866,35.287,0.21866
2007,"LVA",48579,47873,0.048579,12.867435,2.04179246824507,"Malaria","Incidence","Percent","Latvia",0,0,0,"Latvia",745332,67.9,7.45332
2007,"LVA",48579,47873,0.048579,12.867435,2.04179246824507,"Dengue","Incidence","Percent","Latvia",0,0,0,"Latvia",745332,67.9,7.45332
2007,"MDA",16967.599609375,18995.599609375,0.016967599609375,16.228375,1.69928222584136,"Malaria","Incidence","Percent","Moldova",0,0,0,"Rep. of Moldova",3796,42.713,0.03796
2007,"MDA",16967.599609375,18995.599609375,0.016967599609375,16.228375,1.69928222584136,"Dengue","Incidence","Percent","Moldova",0,0,0,"Rep. of Moldova",3796,42.713,0.03796
2007,"MLT",196.059997558594,158.199996948242,0.000196059997558594,10.75535,0.126783812764222,"Malaria","Incidence","Percent","Malta",0,0,0,"Malta",7722,93.857,0.07722
2007,"MLT",196.059997558594,158.199996948242,0.000196059997558594,10.75535,0.126783812764222,"Dengue","Incidence","Percent","Malta",0,0,0,"Malta",7722,93.857,0.07722
2007,"NPL",285972,252562,0.285972,9.3854525,0.250472031410224,"Malaria","Incidence","Percent","Nepal",0.000256465852963,0.000295093072895,0.000221591683748,"Nepal",2064910,15.781,20.6491
2007,"NPL",285972,252562,0.285972,9.3854525,0.250472031410224,"Dengue","Incidence","Percent","Nepal",0.00186096457666,0.00262211826492,0.00122826899752,"Nepal",2064910,15.781,20.6491
2007,"PHL",652524.75,899305.8125,0.65252475,1.327675,0.0168930257422242,"Malaria","Incidence","Percent","Philippines",0.000213203628252,0.000237258620548,0.000190047238209,"Philippines",604,45.54,0.00604
2007,"PHL",652524.75,899305.8125,0.65252475,1.327675,0.0168930257422242,"Dengue","Incidence","Percent","Philippines",0.00489463994125,0.00765885741278,0.00282655284653,"Philippines",604,45.54,0.00604
2007,"POL",224877.59375,200207.296875,0.22487759375,12.7394275,2.45067967792239,"Malaria","Incidence","Percent","Poland",0,0,0,"Poland",32136,61.229,0.32136
2007,"POL",224877.59375,200207.296875,0.22487759375,12.7394275,2.45067967792239,"Dengue","Incidence","Percent","Poland",0,0,0,"Poland",32136,61.229,0.32136
2007,"PRY",547898.8125,493101.78125,0.5478988125,7.727725,0.108979480495737,"Dengue","Incidence","Percent","Paraguay",0.00325478694272,0.00464787162362,0.00223720684383,"Paraguay",152,58.286,0.00152
2007,"PRY",547898.8125,493101.78125,0.5478988125,7.727725,0.108979480495737,"Malaria","Incidence","Percent","Paraguay",1.15177412604e-05,1.33923899227e-05,9.82206011457e-06,"Paraguay",152,58.286,0.00152
2007,"SAU",102110.34375,94117.2421875,0.10211034375,11.333,0.137395620722859,"Malaria","Incidence","Percent","Saudi Arabia",1.52378845522e-06,1.62893717665e-06,1.42265659074e-06,"Saudi Arabia",622102,81.427,6.22102
2007,"SAU",102110.34375,94117.2421875,0.10211034375,11.333,0.137395620722859,"Dengue","Incidence","Percent","Saudi Arabia",0.000163150971009,0.000281058815806,8.11705158187e-05,"Saudi Arabia",622102,81.427,6.22102
2007,"SDN",11622,8305,0.011622,4.3213,0.0843144779452828,"Malaria","Incidence","Percent","Sudan",0.0091290875907,0.0120628832486,0.00640850976043,"Sudan",3129768,32.866,31.29768
2007,"SDN",11622,8305,0.011622,4.3213,0.0843144779452828,"Dengue","Incidence","Percent","Sudan",0.000393422036427,0.000728544043502,0.000179263245243,"Sudan",3129768,32.866,31.29768
2007,"SRB",57251.8125,46758,0.0572518125,13.888305,0.401317488624901,"Malaria","Incidence","Percent","Serbia",0,0,0,"Serbia and Kosovo (S/RES/1244 (1999))",655142,54.328,6.55142
2007,"SRB",57251.8125,46758,0.0572518125,13.888305,0.401317488624901,"Dengue","Incidence","Percent","Serbia",0,0,0,"Serbia and Kosovo (S/RES/1244 (1999))",655142,54.328,6.55142
2007,"SYR",39131,NA,0.039131,15.614705,0.284920211842731,"Malaria","Incidence","Percent","Syria",0,0,0,"Syrian Arab Rep.",3709306,54.511,37.09306
2007,"SYR",39131,NA,0.039131,15.614705,0.284920211842731,"Dengue","Incidence","Percent","Syria",0,0,0,"Syrian Arab Rep.",3709306,54.511,37.09306
2007,"TUR",471248,396064,0.471248,15.217255,6.96287173232539,"Malaria","Incidence","Percent","Turkey",2.2556334037e-06,2.41006435657e-06,2.11290230759e-06,"Turkey",24904,69.053,0.24904
2007,"TUR",471248,396064,0.471248,15.217255,6.96287173232539,"Dengue","Incidence","Percent","Turkey",0,0,0,"Turkey",24904,69.053,0.24904
2007,"VEN",1335846.125,1293661.5,1.335846125,1.09855,0.0136617347765253,"Malaria","Incidence","Percent","Venezuela",0.000661324003552,0.00073968034609,0.000585999442241,"Venezuela (Bolivarian Republic of)",421018,88.006,4.21018
2007,"VEN",1335846.125,1293661.5,1.335846125,1.09855,0.0136617347765253,"Dengue","Incidence","Percent","Venezuela",0.0019980047739,0.00295441379526,0.00122392515601,"Venezuela (Bolivarian Republic of)",421018,88.006,4.21018
2008,"AUT",85243,96576,0.085243,11.37139,16.7500120957073,"Dengue","Incidence","Percent","Austria",0,0,0,"Austria",150026,57.966,1.50026
2008,"AUT",85243,96576,0.085243,11.37139,16.7500120957073,"Malaria","Incidence","Percent","Austria",0,0,0,"Austria",150026,57.966,1.50026
2008,"BEL",29484.599609375,26223.599609375,0.029484599609375,9.97283,0.280596672382132,"Malaria","Incidence","Percent","Belgium",0,0,0,"Belgium",63730,97.555,0.6373
2008,"BEL",29484.599609375,26223.599609375,0.029484599609375,9.97283,0.280596672382132,"Dengue","Incidence","Percent","Belgium",0,0,0,"Belgium",63730,97.555,0.6373
2008,"BEN",108457,NA,0.108457,2.595,0.0439778687984657,"Malaria","Incidence","Percent","Benin",0.0728781347951,0.0876181565339,0.0611360447909,"Benin",15432,42.069,0.15432
2008,"BEN",108457,NA,0.108457,2.595,0.0439778687984657,"Dengue","Incidence","Percent","Benin",0.00105360654898,0.00154161801229,0.000654371111028,"Benin",15432,42.069,0.15432
2008,"BGD",352987,328786,0.352987,5.146625,0.0716397523919747,"Malaria","Incidence","Percent","Bangladesh",0.000599275309816,0.000699251736512,0.000515498948217,"Bangladesh",56784,28.968,0.56784
2008,"BGD",352987,328786,0.352987,5.146625,0.0716397523919747,"Dengue","Incidence","Percent","Bangladesh",0.00139204413207,0.00206855707605,0.000823159280221,"Bangladesh",56784,28.968,0.56784
2008,"BWA",370841.25,378688.78125,0.37084125,7.285625,0.0991390821594901,"Malaria","Incidence","Percent","Botswana",0.000189878109383,0.00021768030977,0.000165330741129,"Botswana",6428,59.444,0.06428
2008,"BWA",370841.25,378688.78125,0.37084125,7.285625,0.0991390821594901,"Dengue","Incidence","Percent","Botswana",0,0,0,"Botswana",6428,59.444,0.06428
2008,"CHN",6200000,5595900,6.2,16.41945,1.50658677136358,"Dengue","Incidence","Percent","China",0.000303874442949,0.000480696945623,0.000171006954202,"China",602006,46.539,6.02006
2008,"CHN",6200000,5595900,6.2,16.41945,1.50658677136358,"Malaria","Incidence","Percent","China",6.51621764879e-06,2.05968716515e-05,3.36170818949e-06,"China",602006,46.539,6.02006
2008,"CYP",1648,3745,0.001648,10.968275,0.20544459424454,"Malaria","Incidence","Percent","Cyprus",0,0,0,"Cyprus",18958,67.839,0.18958
2008,"CYP",1648,3745,0.001648,10.968275,0.20544459424454,"Dengue","Incidence","Percent","Cyprus",0,0,0,"Cyprus",18958,67.839,0.18958
2008,"CZE",49105,59046,0.049105,11.5350825,0.501684885457457,"Malaria","Incidence","Percent","Czech Republic",0,0,0,"Czech Rep.",7120,73.394,0.0712
2008,"CZE",49105,59046,0.049105,11.5350825,0.501684885457457,"Dengue","Incidence","Percent","Czech Republic",0,0,0,"Czech Rep.",7120,73.394,0.0712
2008,"DZA",1e+05,1e+05,0.1,14.16345,0.180812294816558,"Malaria","Incidence","Percent","Algeria",8.61105728739e-08,1.42728756376e-07,5.64376553177e-08,"Algeria",189982,66.097,1.89982
2008,"DZA",1e+05,1e+05,0.1,14.16345,0.180812294816558,"Dengue","Incidence","Percent","Algeria",0,0,0,"Algeria",189982,66.097,1.89982
2008,"ECU",410788.625,329119.78125,0.410788625,0.465075000000002,0.0122230943334563,"Malaria","Incidence","Percent","Ecuador",0.000152708073156,0.000171726775583,0.000135404568855,"Ecuador",270634,62.3,2.70634
2008,"ECU",410788.625,329119.78125,0.410788625,0.465075000000002,0.0122230943334563,"Dengue","Incidence","Percent","Ecuador",0.00122262185713,0.00176643163556,0.000759240362321,"Ecuador",270634,62.3,2.70634
2008,"GBR",316187,284961,0.316187,7.4531475,0.242052394272659,"Malaria","Incidence","Percent","United Kingdom",0,0,0,"United Kingdom",612576,80.757,6.12576
2008,"GBR",316187,284961,0.316187,7.4531475,0.242052394272659,"Dengue","Incidence","Percent","United Kingdom",0,0,0,"United Kingdom",612576,80.757,6.12576
2008,"HUN",56451,58311,0.056451,11.71287,0.55901004212126,"Malaria","Incidence","Percent","Hungary",0,0,0,"Hungary",21064,67.943,0.21064
2008,"HUN",56451,58311,0.056451,11.71287,0.55901004212126,"Dengue","Incidence","Percent","Hungary",0,0,0,"Hungary",21064,67.943,0.21064
2008,"KGZ",74675.1015625,102265.5,0.0746751015625,17.4744,0.87719411042273,"Dengue","Incidence","Percent","Kyrgyzstan",0,0,0,"Kyrgyzstan",42202,35.285,0.42202
2008,"KGZ",74675.1015625,102265.5,0.0746751015625,17.4744,0.87719411042273,"Malaria","Incidence","Percent","Kyrgyzstan",8.85705046467e-06,1.01559640491e-05,7.71321440883e-06,"Kyrgyzstan",42202,35.285,0.42202
2008,"LVA",47873,47927,0.047873,11.0205225,0.898885283510933,"Malaria","Incidence","Percent","Latvia",0,0,0,"Latvia",730970,67.834,7.3097
2008,"LVA",47873,47927,0.047873,11.0205225,0.898885283510933,"Dengue","Incidence","Percent","Latvia",0,0,0,"Latvia",730970,67.834,7.3097
2008,"MDA",18995.599609375,14348,0.018995599609375,12.4148825,0.760504763226511,"Malaria","Incidence","Percent","Moldova",0,0,0,"Rep. of Moldova",3984,42.682,0.03984
2008,"MDA",18995.599609375,14348,0.018995599609375,12.4148825,0.760504763226511,"Dengue","Incidence","Percent","Moldova",0,0,0,"Rep. of Moldova",3984,42.682,0.03984
2008,"MLT",158.199996948242,214.990005493164,0.000158199996948242,9.579725,0.139134272427776,"Malaria","Incidence","Percent","Malta",0,0,0,"Malta",11124,93.929,0.11124
2008,"MLT",158.199996948242,214.990005493164,0.000158199996948242,9.579725,0.139134272427776,"Dengue","Incidence","Percent","Malta",0,0,0,"Malta",11124,93.929,0.11124
2008,"NPL",252562,229455,0.252562,7.9227225,0.254127537959411,"Malaria","Incidence","Percent","Nepal",0.000245712698503,0.00028036139468,0.000214012476812,"Nepal",1851744,16.105,18.51744
2008,"NPL",252562,229455,0.252562,7.9227225,0.254127537959411,"Dengue","Incidence","Percent","Nepal",0.00277696601479,0.00389080048452,0.00192466167485,"Nepal",1851744,16.105,18.51744
2008,"PHL",899305.8125,767214.75,0.8993058125,0.763999999999999,0.0191696703359343,"Dengue","Incidence","Percent","Philippines",0.00610886036317,0.00944935161225,0.00368248639063,"Philippines",560,45.455,0.0056
2008,"PHL",899305.8125,767214.75,0.8993058125,0.763999999999999,0.0191696703359343,"Malaria","Incidence","Percent","Philippines",0.00017200538918,0.000193177221663,0.000153264630465,"Philippines",560,45.455,0.0056
2008,"POL",200207.296875,211369.90625,0.200207296875,10.69118,0.546235843618316,"Malaria","Incidence","Percent","Poland",0,0,0,"Poland",36032,61.116,0.36032
2008,"POL",200207.296875,211369.90625,0.200207296875,10.69118,0.546235843618316,"Dengue","Incidence","Percent","Poland",0,0,0,"Poland",36032,61.116,0.36032
2008,"PRY",493101.78125,636689.75,0.49310178125,5.216325,0.100909370929867,"Malaria","Incidence","Percent","Paraguay",6.01521534929e-06,7.08022419854e-06,5.11103419649e-06,"Paraguay",158,58.612,0.00158
2008,"PRY",493101.78125,636689.75,0.49310178125,5.216325,0.100909370929867,"Dengue","Incidence","Percent","Paraguay",0.00434906451059,0.00613816639099,0.00302120916372,"Paraguay",158,58.612,0.00158
2008,"SAU",94117.2421875,123055.171875,0.0941172421875,11.9541,0.141349029926862,"Malaria","Incidence","Percent","Saudi Arabia",9.27058536679e-07,9.9122805323e-07,8.66279299916e-07,"Saudi Arabia",621790,81.649,6.2179
2008,"SAU",94117.2421875,123055.171875,0.0941172421875,11.9541,0.141349029926862,"Dengue","Incidence","Percent","Saudi Arabia",0.000174086687395,0.000297856849461,8.95403637808e-05,"Saudi Arabia",621790,81.649,6.2179
2008,"SDN",8305,7106,0.008305,5.157525,0.0683910125783374,"Malaria","Incidence","Percent","Sudan",0.00784039786831,0.0102286297449,0.00565395034452,"Sudan",2819400,32.919,28.194
2008,"SDN",8305,7106,0.008305,5.157525,0.0683910125783374,"Dengue","Incidence","Percent","Sudan",0.000419501710846,0.000767327663082,0.000197152279075,"Sudan",2819400,32.919,28.194
2008,"SRB",46758,59320,0.046758,11.8289,0.671072560603629,"Malaria","Incidence","Percent","Serbia",0,0,0,"Serbia and Kosovo (S/RES/1244 (1999))",681858,54.55,6.81858
2008,"SRB",46758,59320,0.046758,11.8289,0.671072560603629,"Dengue","Incidence","Percent","Serbia",0,0,0,"Serbia and Kosovo (S/RES/1244 (1999))",681858,54.55,6.81858
2008,"TUR",396064,633671,0.396064,12.870915,1.56191758561356,"Malaria","Incidence","Percent","Turkey",1.07251817097e-06,1.14538241323e-06,1.00328813398e-06,"Turkey",43480,69.651,0.4348
2008,"TUR",396064,633671,0.396064,12.870915,1.56191758561356,"Dengue","Incidence","Percent","Turkey",0,0,0,"Turkey",43480,69.651,0.4348
2008,"VEN",1293661.5,936000,1.2936615,0.524800000000003,0.0173521119442054,"Dengue","Incidence","Percent","Venezuela",0.00214705724147,0.00312581010692,0.00138604951943,"Venezuela (Bolivarian Republic of)",426194,88.031,4.26194
2008,"VEN",1293661.5,936000,1.2936615,0.524800000000003,0.0173521119442054,"Malaria","Incidence","Percent","Venezuela",0.000622377654005,0.00070257064245,0.000548962369268,"Venezuela (Bolivarian Republic of)",426194,88.031,4.26194
2009,"AUT",96576,88872,0.096576,12.911255,0.921131516505081,"Malaria","Incidence","Percent","Austria",0,0,0,"Austria",145114,57.683,1.45114
2009,"AUT",96576,88872,0.096576,12.911255,0.921131516505081,"Dengue","Incidence","Percent","Austria",0,0,0,"Austria",145114,57.683,1.45114
2009,"BEL",26223.599609375,27567,0.026223599609375,10.42627,2.15628937125275,"Malaria","Incidence","Percent","Belgium",0,0,0,"Belgium",69024,97.603,0.69024
2009,"BEL",26223.599609375,27567,0.026223599609375,10.42627,2.15628937125275,"Dengue","Incidence","Percent","Belgium",0,0,0,"Belgium",69024,97.603,0.69024
2009,"BGD",328786,317128,0.328786,4.86785,0.0722708328637452,"Dengue","Incidence","Percent","Bangladesh",0.00118397879278,0.00172185836295,0.00076037108991,"Bangladesh",457172,29.709,4.57172
2009,"BGD",328786,317128,0.328786,4.86785,0.0722708328637452,"Malaria","Incidence","Percent","Bangladesh",0.000457909431789,0.000552312514446,0.000378964108554,"Bangladesh",457172,29.709,4.57172
2009,"BWA",378688.78125,361498.65625,0.37868878125,6.529575,0.120426150511289,"Malaria","Incidence","Percent","Botswana",0.000230731568798,0.000269318505641,0.000197984319404,"Botswana",6562,60.937,0.06562
2009,"BWA",378688.78125,361498.65625,0.37868878125,6.529575,0.120426150511289,"Dengue","Incidence","Percent","Botswana",0,0,0,"Botswana",6562,60.937,0.06562
2009,"CHN",5595900,6565000,5.5959,17.42095,1.13505855892807,"Dengue","Incidence","Percent","China",0.00028551571475,0.000450759959851,0.000167315887603,"China",602074,47.88,6.02074
2009,"CHN",5595900,6565000,5.5959,17.42095,1.13505855892807,"Malaria","Incidence","Percent","China",3.60758477514e-06,8.7744691611e-06,2.44991565201e-06,"China",602074,47.88,6.02074
2009,"CYP",3745,2570,0.003745,11.44915,0.149473607738151,"Malaria","Incidence","Percent","Cyprus",0,0,0,"Cyprus",15806,67.695,0.15806
2009,"CYP",3745,2570,0.003745,11.44915,0.149473607738151,"Dengue","Incidence","Percent","Cyprus",0,0,0,"Cyprus",15806,67.695,0.15806
2009,"CZE",59046,68329,0.059046,12.7255175,1.10070808404688,"Malaria","Incidence","Percent","Czech Republic",0,0,0,"Czech Rep.",7180,73.324,0.0718
2009,"CZE",59046,68329,0.059046,12.7255175,1.10070808404688,"Dengue","Incidence","Percent","Czech Republic",0,0,0,"Czech Rep.",7180,73.324,0.0718
2009,"DZA",1e+05,1e+05,0.1,11.708675,0.169382802359873,"Malaria","Incidence","Percent","Algeria",6.86499937413e-08,8.5121693842e-08,5.85955565007e-08,"Algeria",188580,66.826,1.8858
2009,"DZA",1e+05,1e+05,0.1,11.708675,0.169382802359873,"Dengue","Incidence","Percent","Algeria",0,0,0,"Algeria",188580,66.826,1.8858
2009,"ECU",329119.78125,NA,0.32911978125,0.39255,0.0148483135813363,"Malaria","Incidence","Percent","Ecuador",8.30307807031e-05,9.40001231522e-05,7.32956292705e-05,"Ecuador",334378,62.495,3.34378
2009,"ECU",329119.78125,NA,0.32911978125,0.39255,0.0148483135813363,"Dengue","Incidence","Percent","Ecuador",0.00111774897469,0.00158972177065,0.000729572721448,"Ecuador",334378,62.495,3.34378
2009,"GBR",284961,231974,0.284961,7.8466225,0.296587365412554,"Malaria","Incidence","Percent","United Kingdom",0,0,0,"United Kingdom",564942,81.031,5.64942
2009,"GBR",284961,231974,0.284961,7.8466225,0.296587365412554,"Dengue","Incidence","Percent","United Kingdom",0,0,0,"United Kingdom",564942,81.031,5.64942
2009,"HUN",58311,92535,0.058311,13.881225,0.829954878525747,"Malaria","Incidence","Percent","Hungary",0,0,0,"Hungary",14012,68.46,0.14012
2009,"HUN",58311,92535,0.058311,13.881225,0.829954878525747,"Dengue","Incidence","Percent","Hungary",0,0,0,"Hungary",14012,68.46,0.14012
2009,"JAM",17830,25247,0.01783,1.854425,0.0194954798003409,"Malaria","Incidence","Percent","Jamaica",0,0,0,"Jamaica",66,53.557,0.00066
2009,"JAM",17830,25247,0.01783,1.854425,0.0194954798003409,"Dengue","Incidence","Percent","Jamaica",0.00860625496384,0.0122193219851,0.00594939159056,"Jamaica",66,53.557,0.00066
2009,"KGZ",102265.5,18071.80078125,0.1022655,15.5768,1.08638516112617,"Malaria","Incidence","Percent","Kyrgyzstan",2.62276919965e-06,3.06009096712e-06,2.25430989974e-06,"Kyrgyzstan",51122,35.284,0.51122
2009,"KGZ",102265.5,18071.80078125,0.1022655,15.5768,1.08638516112617,"Dengue","Incidence","Percent","Kyrgyzstan",0,0,0,"Kyrgyzstan",51122,35.284,0.51122
2009,"LVA",47927,54298,0.047927,14.8785,6.7744866899958,"Malaria","Incidence","Percent","Latvia",0,0,0,"Latvia",688716,67.814,6.88716
2009,"LVA",47927,54298,0.047927,14.8785,6.7744866899958,"Dengue","Incidence","Percent","Latvia",0,0,0,"Latvia",688716,67.814,6.88716
2009,"MDA",14348,24105,0.014348,15.7911225,0.930466167572526,"Malaria","Incidence","Percent","Moldova",0,0,0,"Rep. of Moldova",4418,42.651,0.04418
2009,"MDA",14348,24105,0.014348,15.7911225,0.930466167572526,"Dengue","Incidence","Percent","Moldova",0,0,0,"Rep. of Moldova",4418,42.651,0.04418
2009,"MLT",214.990005493164,162.130004882813,0.000214990005493164,8.928625,0.14841223772279,"Malaria","Incidence","Percent","Malta",0,0,0,"Malta",15566,94.001,0.15566
2009,"MLT",214.990005493164,162.130004882813,0.000214990005493164,8.928625,0.14841223772279,"Dengue","Incidence","Percent","Malta",0,0,0,"Malta",15566,94.001,0.15566
2009,"NPL",229455,250207,0.229455,8.2749525,0.215805245839493,"Dengue","Incidence","Percent","Nepal",0.00355453483141,0.0049733266928,0.00246140539073,"Nepal",1819830,16.434,18.1983
2009,"NPL",229455,250207,0.229455,8.2749525,0.215805245839493,"Malaria","Incidence","Percent","Nepal",0.000233073464904,0.000267949236752,0.000202313957926,"Nepal",1819830,16.434,18.1983
2009,"PHL",767214.75,567576.3125,0.76721475,0.716925000000003,0.020027341222988,"Dengue","Incidence","Percent","Philippines",0.00706219280822,0.0109253886981,0.00429601465924,"Philippines",440,45.371,0.0044
2009,"PHL",767214.75,567576.3125,0.76721475,0.716925000000003,0.020027341222988,"Malaria","Incidence","Percent","Philippines",0.000133322932195,0.000153161786398,0.000115011752217,"Philippines",440,45.371,0.0044
2009,"POL",211369.90625,248797.40625,0.21136990625,12.8958525,1.0326458165002,"Malaria","Incidence","Percent","Poland",0,0,0,"Poland",37174,61.004,0.37174
2009,"POL",211369.90625,248797.40625,0.21136990625,12.8958525,1.0326458165002,"Dengue","Incidence","Percent","Poland",0,0,0,"Poland",37174,61.004,0.37174
2009,"PRY",636689.75,585615.4375,0.63668975,5.861575,0.100169068572566,"Dengue","Incidence","Percent","Paraguay",0.00524875726284,0.00735989129036,0.00365821887374,"Paraguay",186,58.937,0.00186
2009,"PRY",636689.75,585615.4375,0.63668975,5.861575,0.100169068572566,"Malaria","Incidence","Percent","Paraguay",2.55464686301e-06,3.1755040171e-06,2.06108392552e-06,"Paraguay",186,58.937,0.00186
2009,"SAU",123055.171875,151434.484375,0.123055171875,11.184075,0.127753733392663,"Malaria","Incidence","Percent","Saudi Arabia",5.57952409545e-07,5.96122701903e-07,5.20865176147e-07,"Saudi Arabia",141358,81.867,1.41358
2009,"SAU",123055.171875,151434.484375,0.123055171875,11.184075,0.127753733392663,"Dengue","Incidence","Percent","Saudi Arabia",0.000185433534574,0.000310306062599,9.85530173112e-05,"Saudi Arabia",141358,81.867,1.41358
2009,"SDN",7106,9372,0.007106,6.462825,0.076225544773475,"Malaria","Incidence","Percent","Sudan",0.00687236081265,0.00921554721056,0.00502516419327,"Sudan",2788334,32.993,27.88334
2009,"SDN",7106,9372,0.007106,6.462825,0.076225544773475,"Dengue","Incidence","Percent","Sudan",0.00044874479584,0.000812228416121,0.000216224903556,"Sudan",2788334,32.993,27.88334
2009,"SRB",59320,64511,0.05932,14.0853225,0.967856489432173,"Malaria","Incidence","Percent","Serbia",0,0,0,"Serbia and Kosovo (S/RES/1244 (1999))",658694,54.772,6.58694
2009,"SRB",59320,64511,0.05932,14.0853225,0.967856489432173,"Dengue","Incidence","Percent","Serbia",0,0,0,"Serbia and Kosovo (S/RES/1244 (1999))",658694,54.772,6.58694
2009,"TUR",633671,568961,0.633671,13.393425,0.987119735471487,"Malaria","Incidence","Percent","Turkey",2.85671049128e-07,3.0551603143e-07,2.67005642979e-07,"Turkey",39478,70.241,0.39478
2009,"TUR",633671,568961,0.633671,13.393425,0.987119735471487,"Dengue","Incidence","Percent","Turkey",0,0,0,"Turkey",39478,70.241,0.39478
2009,"VEN",936000,NA,0.936,0.696375,0.0124292766149061,"Malaria","Incidence","Percent","Venezuela",0.000589954238914,0.000673773655025,0.000517048235136,"Venezuela (Bolivarian Republic of)",431404,88.057,4.31404
2009,"VEN",936000,NA,0.936,0.696375,0.0124292766149061,"Dengue","Incidence","Percent","Venezuela",0.00229674121824,0.00327633684553,0.0015296156768,"Venezuela (Bolivarian Republic of)",431404,88.057,4.31404
2010,"AUT",88872,83256,0.088872,11.0800925,0.900700338348633,"Malaria","Incidence","Percent","Austria",0,0,0,"Austria",137450,57.399,1.3745
2010,"AUT",88872,83256,0.088872,11.0800925,0.900700338348633,"Dengue","Incidence","Percent","Austria",0,0,0,"Austria",137450,57.399,1.3745
2010,"BEL",27567,24047,0.027567,9.674955,0.954718329357542,"Dengue","Incidence","Percent","Belgium",0,0,0,"Belgium",73752,97.651,0.73752
2010,"BEL",27567,24047,0.027567,9.674955,0.954718329357542,"Malaria","Incidence","Percent","Belgium",0,0,0,"Belgium",73752,97.651,0.73752
2010,"BGD",317128,367449,0.317128,4.492025,0.0776323133601904,"Malaria","Incidence","Percent","Bangladesh",0.000357207864538,0.000449688549595,0.000280001019548,"Bangladesh",458506,30.462,4.58506
