"year","iso3","country","annual_precip","Value.Footnotes","Unit","annual_precip_lag","temp_IQR","mean.pct.change","measure_id","measure_name","location_id","location_name","sex_id","sex_name","age_id","age_name","cause_id","cause_name","metric_id","metric_name","disease_value","disease_upperCI","disease_lowerCI","refugee_type","num_refugee_persons","urban_perc"
1991,"GBR","United Kingdom of Great Britain and Northern Ireland",253169.5,"","million cubic metres",300860.6875,6.25374,0.35506780913563,6,"Incidence",95,"United Kingdom",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",0,78.112
1991,"GBR","United Kingdom of Great Britain and Northern Ireland",253169.5,"","million cubic metres",300860.6875,6.25374,0.35506780913563,6,"Incidence",95,"United Kingdom",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,78.112
1991,"GBR","United Kingdom of Great Britain and Northern Ireland",253169.5,"","million cubic metres",300860.6875,6.25374,0.35506780913563,6,"Incidence",95,"United Kingdom",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,78.112
1991,"GBR","United Kingdom of Great Britain and Northern Ireland",253169.5,"","million cubic metres",300860.6875,6.25374,0.35506780913563,6,"Incidence",95,"United Kingdom",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,78.112
1991,"GBR","United Kingdom of Great Britain and Northern Ireland",253169.5,"","million cubic metres",300860.6875,6.25374,0.35506780913563,6,"Incidence",95,"United Kingdom",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,78.112
1991,"GBR","United Kingdom of Great Britain and Northern Ireland",253169.5,"","million cubic metres",300860.6875,6.25374,0.35506780913563,6,"Incidence",95,"United Kingdom",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",43371,78.112
1991,"HUN","Hungary",55480,"","million cubic metres",45570,13.2317475,0.753255429495248,6,"Incidence",48,"Hungary",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",73838,65.713
1991,"HUN","Hungary",55480,"","million cubic metres",45570,13.2317475,0.753255429495248,6,"Incidence",48,"Hungary",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",0,65.713
1991,"HUN","Hungary",55480,"","million cubic metres",45570,13.2317475,0.753255429495248,6,"Incidence",48,"Hungary",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",7650,65.713
1991,"HUN","Hungary",55480,"","million cubic metres",45570,13.2317475,0.753255429495248,6,"Incidence",48,"Hungary",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,65.713
1991,"HUN","Hungary",55480,"","million cubic metres",45570,13.2317475,0.753255429495248,6,"Incidence",48,"Hungary",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,65.713
1991,"HUN","Hungary",55480,"","million cubic metres",45570,13.2317475,0.753255429495248,6,"Incidence",48,"Hungary",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,65.713
1991,"HUN","Hungary",55480,"","million cubic metres",45570,13.2317475,0.753255429495248,6,"Incidence",48,"Hungary",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,65.713
1991,"HUN","Hungary",55480,"","million cubic metres",45570,13.2317475,0.753255429495248,6,"Incidence",48,"Hungary",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",81488,65.713
1991,"POL","Poland",188991.796875,"","million cubic metres",170659.203125,11.5416925,0.96226108419553,6,"Incidence",51,"Poland",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",550,61.315
1991,"POL","Poland",188991.796875,"","million cubic metres",170659.203125,11.5416925,0.96226108419553,6,"Incidence",51,"Poland",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",0,61.315
1991,"POL","Poland",188991.796875,"","million cubic metres",170659.203125,11.5416925,0.96226108419553,6,"Incidence",51,"Poland",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",0,61.315
1991,"POL","Poland",188991.796875,"","million cubic metres",170659.203125,11.5416925,0.96226108419553,6,"Incidence",51,"Poland",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,61.315
1991,"POL","Poland",188991.796875,"","million cubic metres",170659.203125,11.5416925,0.96226108419553,6,"Incidence",51,"Poland",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,61.315
1991,"POL","Poland",188991.796875,"","million cubic metres",170659.203125,11.5416925,0.96226108419553,6,"Incidence",51,"Poland",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,61.315
1991,"POL","Poland",188991.796875,"","million cubic metres",170659.203125,11.5416925,0.96226108419553,6,"Incidence",51,"Poland",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,61.315
1991,"POL","Poland",188991.796875,"","million cubic metres",170659.203125,11.5416925,0.96226108419553,6,"Incidence",51,"Poland",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",550,61.315
1992,"BEL","Belgium",29019.900390625,"","million cubic metres",28955.69921875,9.3786825,0.351116629486805,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",24292,96.542
1992,"BEL","Belgium",29019.900390625,"","million cubic metres",28955.69921875,9.3786825,0.351116629486805,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",0,96.542
1992,"BEL","Belgium",29019.900390625,"","million cubic metres",28955.69921875,9.3786825,0.351116629486805,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",0,96.542
1992,"BEL","Belgium",29019.900390625,"","million cubic metres",28955.69921875,9.3786825,0.351116629486805,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,96.542
1992,"BEL","Belgium",29019.900390625,"","million cubic metres",28955.69921875,9.3786825,0.351116629486805,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,96.542
1992,"BEL","Belgium",29019.900390625,"","million cubic metres",28955.69921875,9.3786825,0.351116629486805,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,96.542
1992,"BEL","Belgium",29019.900390625,"","million cubic metres",28955.69921875,9.3786825,0.351116629486805,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,96.542
1992,"BEL","Belgium",29019.900390625,"","million cubic metres",28955.69921875,9.3786825,0.351116629486805,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",24292,96.542
1992,"CYP","Cyprus",2998,"","million cubic metres",1965,13.20416,0.244316494995294,6,"Incidence",77,"Cyprus",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",80,67.598
1992,"CYP","Cyprus",2998,"","million cubic metres",1965,13.20416,0.244316494995294,6,"Incidence",77,"Cyprus",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",0,67.598
1992,"CYP","Cyprus",2998,"","million cubic metres",1965,13.20416,0.244316494995294,6,"Incidence",77,"Cyprus",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",0,67.598
1992,"CYP","Cyprus",2998,"","million cubic metres",1965,13.20416,0.244316494995294,6,"Incidence",77,"Cyprus",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,67.598
1992,"CYP","Cyprus",2998,"","million cubic metres",1965,13.20416,0.244316494995294,6,"Incidence",77,"Cyprus",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,67.598
1992,"CYP","Cyprus",2998,"","million cubic metres",1965,13.20416,0.244316494995294,6,"Incidence",77,"Cyprus",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,67.598
1992,"CYP","Cyprus",2998,"","million cubic metres",1965,13.20416,0.244316494995294,6,"Incidence",77,"Cyprus",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,67.598
1992,"CYP","Cyprus",2998,"","million cubic metres",1965,13.20416,0.244316494995294,6,"Incidence",77,"Cyprus",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",80,67.598
1992,"CZE","Czechia",48186,"","million cubic metres",53391,11.680745,0.940267948069042,6,"Incidence",47,"Czech Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",9399,75.03
1992,"CZE","Czechia",48186,"","million cubic metres",53391,11.680745,0.940267948069042,6,"Incidence",47,"Czech Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",0,75.03
1992,"CZE","Czechia",48186,"","million cubic metres",53391,11.680745,0.940267948069042,6,"Incidence",47,"Czech Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",0,75.03
1992,"CZE","Czechia",48186,"","million cubic metres",53391,11.680745,0.940267948069042,6,"Incidence",47,"Czech Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,75.03
1992,"CZE","Czechia",48186,"","million cubic metres",53391,11.680745,0.940267948069042,6,"Incidence",47,"Czech Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,75.03
1992,"CZE","Czechia",48186,"","million cubic metres",53391,11.680745,0.940267948069042,6,"Incidence",47,"Czech Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,75.03
1992,"CZE","Czechia",48186,"","million cubic metres",53391,11.680745,0.940267948069042,6,"Incidence",47,"Czech Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,75.03
1992,"CZE","Czechia",48186,"","million cubic metres",53391,11.680745,0.940267948069042,6,"Incidence",47,"Czech Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",9399,75.03
1992,"GBR","United Kingdom of Great Britain and Northern Ireland",300860.6875,"","million cubic metres",284625.40625,6.671235,0.306458407228009,6,"Incidence",95,"United Kingdom",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",64726,78.172
1992,"GBR","United Kingdom of Great Britain and Northern Ireland",300860.6875,"","million cubic metres",284625.40625,6.671235,0.306458407228009,6,"Incidence",95,"United Kingdom",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",0,78.172
1992,"GBR","United Kingdom of Great Britain and Northern Ireland",300860.6875,"","million cubic metres",284625.40625,6.671235,0.306458407228009,6,"Incidence",95,"United Kingdom",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",234,78.172
1992,"GBR","United Kingdom of Great Britain and Northern Ireland",300860.6875,"","million cubic metres",284625.40625,6.671235,0.306458407228009,6,"Incidence",95,"United Kingdom",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,78.172
1992,"GBR","United Kingdom of Great Britain and Northern Ireland",300860.6875,"","million cubic metres",284625.40625,6.671235,0.306458407228009,6,"Incidence",95,"United Kingdom",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,78.172
1992,"GBR","United Kingdom of Great Britain and Northern Ireland",300860.6875,"","million cubic metres",284625.40625,6.671235,0.306458407228009,6,"Incidence",95,"United Kingdom",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,78.172
1992,"GBR","United Kingdom of Great Britain and Northern Ireland",300860.6875,"","million cubic metres",284625.40625,6.671235,0.306458407228009,6,"Incidence",95,"United Kingdom",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,78.172
1992,"GBR","United Kingdom of Great Britain and Northern Ireland",300860.6875,"","million cubic metres",284625.40625,6.671235,0.306458407228009,6,"Incidence",95,"United Kingdom",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",64960,78.172
1992,"HUN","Hungary",45570,"","million cubic metres",49941,12.1651875,1.57002315260207,6,"Incidence",48,"Hungary",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",32412,65.587
1992,"HUN","Hungary",45570,"","million cubic metres",49941,12.1651875,1.57002315260207,6,"Incidence",48,"Hungary",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",0,65.587
1992,"HUN","Hungary",45570,"","million cubic metres",49941,12.1651875,1.57002315260207,6,"Incidence",48,"Hungary",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",0,65.587
1992,"HUN","Hungary",45570,"","million cubic metres",49941,12.1651875,1.57002315260207,6,"Incidence",48,"Hungary",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,65.587
1992,"HUN","Hungary",45570,"","million cubic metres",49941,12.1651875,1.57002315260207,6,"Incidence",48,"Hungary",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,65.587
1992,"HUN","Hungary",45570,"","million cubic metres",49941,12.1651875,1.57002315260207,6,"Incidence",48,"Hungary",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,65.587
1992,"HUN","Hungary",45570,"","million cubic metres",49941,12.1651875,1.57002315260207,6,"Incidence",48,"Hungary",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,65.587
1992,"HUN","Hungary",45570,"","million cubic metres",49941,12.1651875,1.57002315260207,6,"Incidence",48,"Hungary",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",32412,65.587
1992,"POL","Poland",170659.203125,"","million cubic metres",189576.203125,11.44981,1.24828950219838,6,"Incidence",51,"Poland",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",2719,61.359
1992,"POL","Poland",170659.203125,"","million cubic metres",189576.203125,11.44981,1.24828950219838,6,"Incidence",51,"Poland",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",0,61.359
1992,"POL","Poland",170659.203125,"","million cubic metres",189576.203125,11.44981,1.24828950219838,6,"Incidence",51,"Poland",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",3730,61.359
1992,"POL","Poland",170659.203125,"","million cubic metres",189576.203125,11.44981,1.24828950219838,6,"Incidence",51,"Poland",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,61.359
1992,"POL","Poland",170659.203125,"","million cubic metres",189576.203125,11.44981,1.24828950219838,6,"Incidence",51,"Poland",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,61.359
1992,"POL","Poland",170659.203125,"","million cubic metres",189576.203125,11.44981,1.24828950219838,6,"Incidence",51,"Poland",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,61.359
1992,"POL","Poland",170659.203125,"","million cubic metres",189576.203125,11.44981,1.24828950219838,6,"Incidence",51,"Poland",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,61.359
1992,"POL","Poland",170659.203125,"","million cubic metres",189576.203125,11.44981,1.24828950219838,6,"Incidence",51,"Poland",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",6449,61.359
1993,"BEL","Belgium",28955.69921875,"","million cubic metres",28818.400390625,9.8550075,0.676507848122335,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",24908,96.622
1993,"BEL","Belgium",28955.69921875,"","million cubic metres",28818.400390625,9.8550075,0.676507848122335,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",0,96.622
1993,"BEL","Belgium",28955.69921875,"","million cubic metres",28818.400390625,9.8550075,0.676507848122335,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",0,96.622
